step,t,LJ1.pos_target,LJ1.pos_commanded,LJ1.pos_actual,LJ2.pos_target,LJ2.pos_commanded,LJ2.pos_actual,LJ3.pos_target,LJ3.pos_commanded,LJ3.pos_actual,LJ4.pos_target,LJ4.pos_commanded,LJ4.pos_actual,LJ5.pos_target,LJ5.pos_commanded,LJ5.pos_actual,LJ6.pos_target,LJ6.pos_commanded,LJ6.pos_actual,LJ7.pos_target,LJ7.pos_commanded,LJ7.pos_actual,LJ8.pos_target,LJ8.pos_commanded,LJ8.pos_actual,RJ1.pos_target,RJ1.pos_commanded,RJ1.pos_actual,RJ2.pos_target,RJ2.pos_commanded,RJ2.pos_actual,RJ3.pos_target,RJ3.pos_commanded,RJ3.pos_actual,RJ4.pos_target,RJ4.pos_commanded,RJ4.pos_actual,RJ5.pos_target,RJ5.pos_commanded,RJ5.pos_actual,RJ6.pos_target,RJ6.pos_commanded,RJ6.pos_actual,RJ7.pos_target,RJ7.pos_commanded,RJ7.pos_actual,RJ8.pos_target,RJ8.pos_commanded,RJ8.pos_actual
75,2.508678674697876,0.08590050786733627,0.08590050786733627,0.07419699397268609,-8.223422810260672e-06,-8.223422810260672e-06,0.0001907377737087046,0.015277636237442493,0.015277636237442493,0.018501564049744346,4.319435538491234e-05,4.319435538491234e-05,-0.002861066605630569,8.003544849088939e-07,8.003544849088939e-07,-0.0024795910582131597,-5.460409010993317e-05,-5.460409010993317e-05,-0.023079270618753256,0.006718975026160479,0.006718975026160479,0.013160906385900617,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
76,2.5420408248901367,0.09504621475934982,0.09504621475934982,0.07839322499427759,-8.221348252845928e-06,-8.221348252845928e-06,0.0001907377737087046,0.01593799516558647,0.01593799516558647,0.018501564049744346,4.316732520237565e-05,4.316732520237565e-05,-0.002861066605630569,-8.780329517321661e-05,-8.780329517321661e-05,-0.0024795910582131597,-5.459644307848066e-05,-5.459644307848066e-05,-0.023079270618753256,0.006787011865526438,0.006787011865526438,0.010109102006561344,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
77,2.575528860092163,0.10330923646688461,0.10330923646688461,0.08487830930037354,-8.220770723710302e-06,-8.220770723710302e-06,0.0005722133211261138,0.01621255837380886,0.01621255837380886,0.018501564049744346,4.313997123972513e-05,4.313997123972513e-05,-0.0013351644159609322,0.00027562741888687015,0.00027562741888687015,-0.0017166399633783413,-5.45883594895713e-05,-5.45883594895713e-05,-0.023079270618753256,0.00579774659126997,0.00579774659126997,0.006294346532387252,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
78,2.6088356971740723,0.11266758292913437,0.11266758292913437,0.09288929579613914,-8.226365025620908e-06,-8.226365025620908e-06,0.0001907377737087046,0.01633470505475998,0.01633470505475998,0.018501564049744346,4.311397424316965e-05,4.311397424316965e-05,-0.000953688868543523,0.0004669601621571928,0.0004669601621571928,-0.0001907377737087046,-5.4580952564720064e-05,-5.4580952564720064e-05,-0.023079270618753256,0.0058630662970244884,0.0058630662970244884,0.003242542153047978,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
79,2.6422712802886963,0.12201891839504242,0.12201891839504242,0.10318913557640919,-8.232514119299594e-06,-8.232514119299594e-06,0.0001907377737087046,0.01643478311598301,0.01643478311598301,0.018501564049744346,4.309375799493864e-05,4.309375799493864e-05,-0.000953688868543523,0.00031120231142267585,0.00031120231142267585,-0.0001907377737087046,-5.4575284593738616e-05,-5.4575284593738616e-05,-0.023079270618753256,0.006954878568649292,0.006954878568649292,0.0017166399633783413,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
80,2.6756231784820557,0.1298338621854782,0.1298338621854782,0.11501487754634887,-8.238996997533832e-06,-8.238996997533832e-06,0.0001907377737087046,0.01677573285996914,0.01677573285996914,0.018501564049744346,4.307587005314417e-05,4.307587005314417e-05,-0.0013351644159609322,-0.00016761946608312428,-0.00016761946608312428,0.0001907377737087046,-5.457020233734511e-05,-5.457020233734511e-05,-0.023079270618753256,0.005926077254116535,0.005926077254116535,0.002861066605630569,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
81,2.7090563774108887,0.13780571520328522,0.13780571520328522,0.12607766842145374,-8.279954272438772e-06,-8.279954272438772e-06,0.0001907377737087046,0.016744202002882957,0.016744202002882957,0.018501564049744346,4.307880226406269e-05,4.307880226406269e-05,-0.0013351644159609322,0.00022517977049574256,0.00022517977049574256,0.0001907377737087046,-5.45626571692992e-05,-5.45626571692992e-05,-0.023079270618753256,0.006190716754645109,0.006190716754645109,0.002861066605630569,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
82,2.742480754852295,0.14529509842395782,0.14529509842395782,0.1371404592965586,-8.281713235192001e-06,-8.281713235192001e-06,0.0001907377737087046,0.016402646899223328,0.016402646899223328,0.018501564049744346,4.307744893594645e-05,4.307744893594645e-05,-0.0020981155107957505,0.0007227928144857287,0.0007227928144857287,0.0001907377737087046,-5.4564228776143864e-05,-5.4564228776143864e-05,-0.023079270618753256,0.005409279838204384,0.005409279838204384,0.002861066605630569,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
83,2.775786876678467,0.15369455516338348,0.15369455516338348,0.14591439688715901,-8.27912208478665e-06,-8.27912208478665e-06,0.0005722133211261138,0.016948366537690163,0.016948366537690163,0.018501564049744346,4.30672662332654e-05,4.30672662332654e-05,-0.0024795910582131597,-0.00017325114458799362,-0.00017325114458799362,0.0001907377737087046,-5.456728831632063e-05,-5.456728831632063e-05,-0.023079270618753256,0.004683197475969791,0.004683197475969791,0.003242542153047978,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
84,2.8092079162597656,0.1619667112827301,0.1619667112827301,0.1531624322880898,-8.271369551948737e-06,-8.271369551948737e-06,0.0001907377737087046,0.016885029152035713,0.016885029152035713,0.018501564049744346,4.306820119381882e-05,4.306820119381882e-05,-0.002861066605630569,0.00048274514847435057,0.00048274514847435057,0.0001907377737087046,-5.457421502796933e-05,-5.457421502796933e-05,-0.023460746166170665,0.004792083986103535,0.004792083986103535,0.002861066605630569,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
85,2.8425326347351074,0.16984142363071442,0.16984142363071442,0.15964751659418575,-8.26389623398427e-06,-8.26389623398427e-06,0.0001907377737087046,0.01677444390952587,0.01677444390952587,0.018501564049744346,4.304601316107437e-05,4.304601316107437e-05,-0.003242542153047978,0.000743826269172132,0.000743826269172132,0.0001907377737087046,-5.4579664720222354e-05,-5.4579664720222354e-05,-0.023079270618753256,0.004738644231110811,0.004738644231110811,0.002861066605630569,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
86,2.875988245010376,0.17684794962406158,0.17684794962406158,0.1665140764476991,-8.255376997112762e-06,-8.255376997112762e-06,0.0001907377737087046,0.0168398879468441,0.0168398879468441,0.018501564049744346,4.304569665691815e-05,4.304569665691815e-05,-0.002861066605630569,0.00023916110512800515,0.00023916110512800515,0.0005722133211261138,-5.4586955229751766e-05,-5.4586955229751766e-05,-0.023079270618753256,0.0036636036820709705,0.0036636036820709705,0.002861066605630569,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
87,2.9094767570495605,0.18438179790973663,0.18438179790973663,0.17223620965896025,-8.246776815212797e-06,-8.246776815212797e-06,0.0005722133211261138,0.016443759202957153,0.016443759202957153,0.018501564049744346,4.3047908548032865e-05,4.3047908548032865e-05,-0.002861066605630569,0.0007518109050579369,0.0007518109050579369,0.0005722133211261138,-5.4594060202362016e-05,-5.4594060202362016e-05,-0.023079270618753256,0.0037630656734108925,0.0037630656734108925,0.002861066605630569,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
88,2.9426639080047607,0.19181671738624573,0.19181671738624573,0.1779583428702214,-8.238155714934692e-06,-8.238155714934692e-06,0.0001907377737087046,0.016572609543800354,0.016572609543800354,0.018501564049744346,4.3050236854469404e-05,4.3050236854469404e-05,-0.002861066605630569,0.00011941406410187483,0.00011941406410187483,0.000953688868543523,-5.4601154261035845e-05,-5.4601154261035845e-05,-0.023079270618753256,0.003686378477141261,0.003686378477141261,0.0020981155107957505,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
89,2.976097822189331,0.19911576807498932,0.19911576807498932,0.18558785381856957,-8.271565093309619e-06,-8.271565093309619e-06,0.0001907377737087046,0.016533182933926582,0.016533182933926582,0.018501564049744346,4.3061041651526466e-05,4.3061041651526466e-05,-0.002861066605630569,0.00025487018865533173,0.00025487018865533173,0.0005722133211261138,-5.459988824441098e-05,-5.459988824441098e-05,-0.023079270618753256,0.004363434389233589,0.004363434389233589,0.0020981155107957505,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
90,3.0095396041870117,0.2055090069770813,0.2055090069770813,0.19321736476691775,-8.269386853498872e-06,-8.269386853498872e-06,0.0001907377737087046,0.01574978418648243,0.01574978418648243,0.018501564049744346,4.305184484110214e-05,4.305184484110214e-05,-0.002861066605630569,0.0011938606621697545,0.0011938606621697545,0.0005722133211261138,-5.460380998556502e-05,-5.460380998556502e-05,-0.023079270618753256,0.0037091486155986786,0.0037091486155986786,0.0024795910582131597,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
91,3.042924404144287,0.21228961646556854,0.21228961646556854,0.20237277790493557,-8.261861694336403e-06,-8.261861694336403e-06,0.0001907377737087046,0.016007868573069572,0.016007868573069572,0.018501564049744346,4.304955291445367e-05,4.304955291445367e-05,-0.002861066605630569,0.00022650645405519754,0.00022650645405519754,0.000953688868543523,-5.461131877382286e-05,-5.461131877382286e-05,-0.023079270618753256,0.0037712843623012304,0.0037712843623012304,0.0024795910582131597,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
92,3.076282024383545,0.2186075747013092,0.2186075747013092,0.20962081330586635,-8.253532541857567e-06,-8.253532541857567e-06,0.0005722133211261138,0.01667812466621399,0.01667812466621399,0.018501564049744346,4.3051662942161784e-05,4.3051662942161784e-05,-0.003242542153047978,-0.0006332333432510495,-0.0006332333432510495,0.0005722133211261138,-5.4618452850263566e-05,-5.4618452850263566e-05,-0.023079270618753256,0.003528015920892358,0.003528015920892358,0.002861066605630569,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
93,3.109555721282959,0.22458516061306,0.22458516061306,0.21801327534904935,-8.24498783913441e-06,-8.24498783913441e-06,0.0001907377737087046,0.016920264810323715,0.016920264810323715,0.018501564049744346,4.305399124859832e-05,4.305399124859832e-05,-0.002861066605630569,-0.000303564389469102,-0.000303564389469102,0.0005722133211261138,-5.462555418489501e-05,-5.462555418489501e-05,-0.023079270618753256,0.0031941276974976063,0.0031941276974976063,0.002861066605630569,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
94,3.1432254314422607,0.22997252643108368,0.22997252643108368,0.22335393301289308,-8.228581464209128e-06,-8.228581464209128e-06,0.0001907377737087046,0.016922561451792717,0.016922561451792717,0.018501564049744346,4.305240145185962e-05,4.305240145185962e-05,-0.003242542153047978,5.046113074058667e-05,5.046113074058667e-05,0.0005722133211261138,-5.463074194267392e-05,-5.463074194267392e-05,-0.023079270618753256,0.00333412061445415,0.00333412061445415,0.002861066605630569,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
95,3.176523208618164,0.23542577028274536,0.23542577028274536,0.2286945906767368,-8.21897901914781e-06,-8.21897901914781e-06,0.0001907377737087046,0.016245847567915916,0.016245847567915916,0.018501564049744346,4.3036612623836845e-05,4.3036612623836845e-05,-0.002861066605630569,0.0008437294163741171,0.0008437294163741171,0.0005722133211261138,-5.463704655994661e-05,-5.463704655994661e-05,-0.023079270618753256,0.003622393822297454,0.003622393822297454,0.0024795910582131597,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
96,3.209851026535034,0.24065420031547546,0.24065420031547546,0.23327229724574572,-8.21165394881973e-06,-8.21165394881973e-06,0.0001907377737087046,0.015652604401111603,0.015652604401111603,0.018501564049744346,4.302585875848308e-05,4.302585875848308e-05,-0.002861066605630569,0.0007022696663625538,0.0007022696663625538,0.000953688868543523,-5.4642794566461816e-05,-5.4642794566461816e-05,-0.023079270618753256,0.0027863362338393927,0.0027863362338393927,0.0024795910582131597,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
97,3.243281602859497,0.2467583864927292,0.2467583864927292,0.23746852826733722,-8.204580808524042e-06,-8.204580808524042e-06,0.0005722133211261138,0.015852976590394974,0.015852976590394974,0.018501564049744346,4.3015283154090866e-05,4.3015283154090866e-05,-0.002861066605630569,-0.0003685204137582332,-0.0003685204137582332,0.000953688868543523,-5.464854621095583e-05,-5.464854621095583e-05,-0.023079270618753256,0.0034257101360708475,0.0034257101360708475,0.002861066605630569,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
98,3.2765867710113525,0.25215232372283936,0.25215232372283936,0.24166475928892872,-8.197580427804496e-06,-8.197580427804496e-06,0.0001907377737087046,0.015523400157690048,0.015523400157690048,0.018501564049744346,4.3004714825656265e-05,4.3004714825656265e-05,-0.002861066605630569,0.0001220689300680533,0.0001220689300680533,0.000953688868543523,-5.465431240736507e-05,-5.465431240736507e-05,-0.023079270618753256,0.003027992555871606,0.003027992555871606,0.0024795910582131597,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
99,3.3100476264953613,0.2575395405292511,0.2575395405292511,0.24738689250018986,-8.190594599000178e-06,-8.190594599000178e-06,0.0005722133211261138,0.01440307404845953,0.01440307404845953,0.018501564049744346,4.2994146497221664e-05,4.2994146497221664e-05,-0.002861066605630569,0.001421937020495534,0.001421937020495534,0.000953688868543523,-5.466007860377431e-05,-5.466007860377431e-05,-0.023079270618753256,0.003493360709398985,0.003493360709398985,0.0017166399633783413,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07724879835202536,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
100,3.343475341796875,0.2615492641925812,0.2615492641925812,0.253109025711451,-8.183612408174668e-06,-8.183612408174668e-06,0.0001907377737087046,0.0142883425578475,0.0142883425578475,0.018501564049744346,4.298357816878706e-05,4.298357816878706e-05,-0.002861066605630569,0.0002215878921560943,0.0002215878921560943,0.0020981155107957505,-5.466584480018355e-05,-5.466584480018355e-05,-0.023079270618753256,0.0027186719235032797,0.0027186719235032797,0.0020981155107957505,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
101,3.3768577575683594,0.2655273377895355,0.2655273377895355,0.25883115892271213,-8.17663203633856e-06,-8.17663203633856e-06,0.0001907377737087046,0.015092686749994755,0.015092686749994755,0.018501564049744346,4.297300984035246e-05,4.297300984035246e-05,-0.002861066605630569,-0.0011770921992138028,-0.0011770921992138028,0.003242542153047978,-5.467161099659279e-05,-5.467161099659279e-05,-0.023079270618753256,0.002828154480084777,0.002828154480084777,0.0024795910582131597,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.019264515144579164,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
102,3.410219669342041,0.2698434889316559,0.2698434889316559,0.2645532921339733,-8.169651664502453e-06,-8.169651664502453e-06,0.0001907377737087046,0.015585855580866337,0.015585855580866337,0.018501564049744346,4.296244151191786e-05,4.296244151191786e-05,-0.003242542153047978,-0.0010399307357147336,-0.0010399307357147336,0.003242542153047978,-5.467737719300203e-05,-5.467737719300203e-05,-0.023079270618753256,0.0030628545209765434,0.0030628545209765434,0.0024795910582131597,-1.1755,-1.1755,-1.0790035858701454,-0.07686732280460795,-0.07686732280460795,-0.07763027389944277,0.018883039597161755,0.018883039597161755,0.018883039597161755,0.05855649652857231,0.05855649652857231,0.05855649652857231,0.06504158083466827,0.06504158083466827,0.06504158083466827,-0.11158159761959219,-0.11158159761959219,-0.1119630731670096,0.08564126039520836,0.08564126039520836,0.08564126039520836,0.05931944762340713,0.05931944762340713,0.05970092317082454,-0.0005722133211261138,-0.0005722133211261138,0.010872053101396162
